satellite_catalog_number,international_designator,epoch_year,epoch_day,mean_motion_derivative,mean_motion_derivative_2nd,bstar_drag_term,element_number,inclination,right_ascension,eccentricity,argument_of_perigee,mean_anomaly,mean_motion,revolution_number_at_epoch
32188,99025CUJ,22,197.30211696,.00011802,00000-0,35368-2,999,99.0216,21.3609,0063405,123.8469,236.8775,14.41780862,37788
32189,98.9682,47,.8411 003541,192.9639,67.0633,4.251651,8329,99025CU,22245.7,595020,.0000488,00000-,10801-2 0,999
32191,99025CUM,24,282.40653573,.00056546,00000-0,24707-1,999,98.7460,336.0882,0097537,353.0045,6.9764,14.20953161,58379
32192,98.6967,82,.3443 018168,244.3447,13.8844,3.819657,6857,99025CU,22313.4,428863,.0000993,00000-,41112-2 0,999
32194,99025CUQ,23,068.55382537,.00049925,00000-0,99791-2,999,99.0861,183.0411,0068293,166.9732,193.3250,14.60141593,57185
32195,98.7776,84,.4032 007174,91.8681,69.0707,4.070920,7833,99025CU,12182.5,421521,.0000032,00000-,00000+0 0,999
32197,99025CUT,24,281.98622707,.00006812,00000-0,22468-2,999,98.9245,173.3305,0167883,48.4223,324.1954,14.30706309,88259
32198,98.3224,96,.5683 009880,81.2752,79.9594,4.046030,0891,99025CU,22229.6,339111,.0001435,00000-,23570-2 0,999
32200,99025CUW,24,279.07662982,.00007954,00000-0,42499-2,999,98.8309,327.8200,0042709,86.7687,273.8370,14.12974634,88232
32201,99.1271,18,.6040 014571,260.8733,97.5924,4.056230,0335,99025CU,24131.3,218526,.0014695,00000-,24839-1 0,999
32203,99025CUZ,24,283.56412309,.00037932,00000-0,11739-2,999,97.0547,193.4168,0224894,180.4981,179.6063,15.12186521,92303
32204,99.3325,25,.9422 008985,170.5489,89.7430,4.699027,3774,99025CV,24283.8,323009,.0000131,00000-,72119-3 0,999
32206,99025CVC,14,215.19521317,.00163866,00000-0,60191-2,999,097.6903,353.3413,0047291,166.2622,193.9915,15.26186275,37109
32207,99.8367,73,.3609 008690,290.5310,80.0827,4.377505,8127,99025CV,21308.8,062882,.0009773,00000-,14851-1 0,999
32209,99025CVF,24,283.35498635,.00010166,00000-0,12242-1,999,99.3918,250.3305,0340051,16.9039,344.3103,13.44982547,84198
32210,98.9251,63,.3353 007172,58.8851,01.9328,4.072588,5628,99025CV,20360.2,810480,.0000075,00000-,56851-3 0,999
32212,99025CVJ,24,282.34290806,.00020719,00000-0,60969-2,999,99.6131,322.4660,0141491,243.6466,178.1985,14.38015174,89870
32213,99.2064,48,.1045 018151,28.4296,32.6626,3.973955,6100,99025CV,24284.0,798779,.0001974,00000-,14933-1 0,999
32215,99025CVM,11,214.00813119,.00040519,00000-0,20912-2,999,097.6706,126.7936,0167358,115.6684,259.0835,15.04797013,22364
32216,99.5335,58,.8153 004706,109.6973,50.9302,4.482164,3094,99025CV,24251.2,403962,.0003983,00000-,89446-2 0,999
32218,99025CVQ,24,283.29839444,.00023047,00000-0,59517-2,999,98.8106,89.2598,0070742,289.1831,192.6718,14.48441672,90066
32219,98.8394,93,.4115 008675,273.6268,90.0703,4.209444,6723,99025CV,14321.0,979087,.0000158,00000-,10801-2 0,999
32221,99025CVT,24,283.61281449,.00004631,00000-0,90757-3,999,98.5117,56.3046,0152505,27.4702,333.4453,14.56087830,90946
32222,99.1152,85,.9230 008992,359.6278,0.4823,4.320984,4108,99025CV,24283.1,491649,.0001623,00000-,80317-2 0,999
32224,99025CVW,24,283.08953691,.00004077,00000-0,14693-2,999,98.9344,213.1705,0076556,242.1256,117.2157,14.32609920,89568
32225,99.1495,16,.1378 007184,340.9916,18.8576,4.124494,2025,99025CV,22014.3,110106,.0030530,00000-,61907-2 0,999
32227,99025CVZ,24,281.43093454,.00331696,00000-0,70924-2,999,99.4611,345.3256,0040101,340.0169,19.9499,15.42732711,93047
32228,98.6075,26,.7715 005710,274.9760,84.4931,4.776485,8129,99025CW,13172.2,785235,.0219437,00000-,98697-2 0,999
32230,99025CWC,24,283.30982491,.00042503,00000-0,13131-1,999,98.8623,45.4009,0070225,297.8579,92.5210,14.39671698,54451
32231,99.1788,59,.7304 008913,181.2907,96.2345,5.737066,7245,99025CW,22258.1,468733,.0002297,00000-,36233-2 0,999
32233,99025CWF,22,241.33897525,.00001406,00000-0,69193-3,999,97.6910,81.7830,0253866,28.5964,332.8864,14.03419520,77293
32234,98.5619,55,.6717 014079,95.8551,65.8679,3.917761,7171,99025CW,24219.6,045866,.0022969,00000-,67476-2 0,999
32236,99025CWJ,15,061.49610248,.00346227,00000-0,11932-1,999,099.4515,156.1059,0030364,057.1076,303.3072,15.28105046,41263
32237,00.0912,06,.7902 004322,250.6874,12.3272,5.883899,4170,99025CW,23275.4,058022,.0041074,00000-,31054-2 0,999
32239,99025CWM,14,110.98754521,.00446272,00000-0,20875-1,999,096.9762,029.1813,0073631,026.4226,336.0936,15.15458091,36233
32240,97.7973,37,.8249 005176,216.8731,42.8949,5.236013,9495,99025CW,24283.2,592864,.0002218,00000-,86351-2 0,999
32242,99025CWQ,24,174.30909615,.00001650,00000-0,13953-2,999,97.2509,199.1433,0168433,40.4239,320.9296,13.82255271,85369
32243,98.2979,40,.9318 028503,258.4711,98.4328,3.988179,7608,99025CW,24283.1,345364,.0004053,00000-,68798-2 0,999
32246,07040C,07,335.89794699,+.15655328,+91260-5,+71067-4,999,062.9283,239.0081,0005952,314.7912,046.6684,16.56187273,01073
32247,62.9106,41,.0034 002652,332.8578,34.2079,6.279738,423,07040E,07294.7,683127,.1329216,91067-,51571-2 0,999
32249,07043A,07,270.52836325,-.00000070,+00000-0,+00000-0,999,028.6369,001.0332,3362896,301.3662,050.8261,02.66564887,00000
32250,28.6000,01,.4305 000001,079.5728,40.0506,6.343922,0000,07043C,09260.8,945998,.1221025,-99410-,+35216-3 0,999
32252,07044A,24,283.79153889,-.00000102,00000-0,00000-0,999,0.4720,89.8715,0005149,125.3030,248.8091,1.00272098,6240
32253,1.9553,86,.2691 000318,127.5510,32.5080,1.002720,6232,07044C,24283.7,570538,.0000119,00000-,20228-2 0,999
32255,07044D,24,283.70370279,.00000035,00000-0,18841-2,999,4.3805,301.2144,7161403,213.3224,239.2514,2.26708305,14053
32256,51.6409,22,.9616 000169,019.6587,24.9558,5.775967,3014,07045B,07287.2,985253,.1296914,12525-,33931-3 0,999
32258,07046A,24,283.82285431,-.00000260,00000-0,00000-0,999,0.1385,90.7336,0000922,105.3764,76.5435,1.00271411,4617
32260,53.6706,05,.4935 015924,77.9870,83.8462,2.005586,2449,07047B,20350.2,520875,.0887846,63630-,31673-3 0,999
32262,07047C,08,121.46780308,.59725664,-19099-5,41982-3,999,032.5933,189.4365,0017062,119.7347,240.5047,16.51816667,2963
32263,51.9742,49,.1342 000144,140.4006,32.8460,2.406568,7838,07048B,24284.1,455748,.0000005,00000-,28338-3 0,999
32265,07048C,24,283.58622405,-.00000061,00000-0,25096-3,999,51.9697,36.8458,0001199,46.6162,326.1981,12.53547548,78517
32266,51.9911,44,.3195 000052,317.4456,77.5271,2.628023,8626,,,,,,,
32267,51.8949,28,.5051 000542,036.1514,99.8732,6.452792,43,07049A,19005.1,753767,.9999999,32729-,85228-3 0,999
32269,07049B,07,340.47447431,.15893872,90276-5,10884-3,999,062.8777,239.3003,0023618,095.1054,076.5493,16.51683492,704
32270,62.7775,90,.7245 000929,122.5104,38.3848,6.463424,1982,07049D,22360.5,488453,.9999999,84311-,61001-3 0,999
32272,07050A,07,311.54640881,.00053333,12446-4,10000-3,999,051.6424,084.6053,0078689,123.3406,330.7282,15.95506512,235
32273,31.0300,68,.7760 835290,185.0210,35.8162,0.996704,2,07051B,08028.7,891460,.1868610,-15265-,10000-3 0,999
32275,07052A,24,283.24878807,-.00000040,00000-0,00000-0,999,65.8889,336.5857,0005404,236.9461,123.0732,2.13104105,13193
32276,65.9040,36,.6954 000978,309.3236,44.0115,2.131031,3196,07052C,24283.5,821344,.0000003,00000-,00000-0 0,999
32278,07052D,24,283.38866213,-.00000039,00000-0,00000-0,999,65.8832,336.0061,0018044,200.2076,224.2414,2.13394044,13200
32280,65.4137,44,.6916 553071,262.9814,34.3998,4.218305,5799,07052G,24281.1,961853,.0000001,00000-,13422-4 0,999
32282,07049E,07,341.36648847,+.02089246,+84157-5,+68213-3,999,062.8063,237.4163,0071466,114.4742,246.4118,16.18855240,00622
32284,98.0571,97,.7182 000852,223.9041,37.2850,6.503627,6246,98067BB,08041.1,309784,.0181673,11825-,95360-3 0,999
32286,98067BC,08,033.31892235,.06762110,12173-4,96925-3,999,051.6284,349.0148,0003923,165.3802,208.9011,16.33967052,1412
32288,10.0720,57,.2089 023956,124.2968,38.0243,0.958709,1933,07055A,24284.1,504209,.0000810,00000-,92329-3 0,999
32290,07055B,23,331.77884238,.12130448,27245-5,20337-3,999,97.5657,219.9760,0006140,260.1980,141.5547,16.47924267,89496
32291,56.9431,40,.2464 003450,112.2617,48.0058,6.180125,139,91063D,07330.3,806917,.0395657,17607-,11630-1 0,999
32293,07056A,24,283.85960471,-.00000279,00000-0,00000-0,999,3.1522,83.3059,0013585,166.0590,221.8949,0.99068313,929
32294,3.6761,80,.7762 000378,120.9598,17.5652,1.002741,6202,07056C,24283.3,739088,.0001559,00000-,20383-2 0,999
32296,07056D,13,245.46631979,.11911699,-13378-4,68928-2,999,006.1371,251.1648,1952071,063.6017,071.2298,11.89008491,6744
32297,56.9000,31,.6062 000369,212.9460,53.1257,6.202104,5734,91063F,08318.7,143335,.0782575,33248+,11444-1 0,999
32299,07057A,24,283.83223740,.00000039,00000-0,00000-0,999,0.0493,60.8452,0002699,123.3276,139.1908,1.00272011,4547
32300,48.3540,79,.9586 023701,092.6311,70.9450,5.977722,6690,07057C,24283.7,006191,.0000006,00000-,00000-0 0,999
32302,98067BD,07,364.48064803,+.03795967,+11883-4,+18419-2,999,051.6362,168.1985,0009593,312.4281,047.7721,16.20315616,00609
32303,97.8142,24,.4632 010849,108.6216,52.6777,4.120725,4555,99025CW,24279.5,763031,.0001881,00000-,54476-2 0,999
32305,99025CWW,22,233.84371743,.00002280,00000-0,12802-2,999,97.9974,244.5779,0207615,339.5188,19.7744,14.01086184,75414
32306,98.7679,25,.4613 001711,226.4763,94.0631,6.025232,1330,99025CW,14062.9,455603,.0002641,+00000-,+41775-2 0,999
32308,99025CWZ,24,282.24919310,.00069632,00000-0,43070-1,999,97.7829,30.5449,0116352,218.1912,141.0972,14.01494140,59371
32309,99.9347,39,.6473 007378,182.0348,76.7096,4.908308,5762,99025CX,14315.7,283649,.0005370,00000-,71367-2 0,999
32311,99025CXC,24,128.66192451,.00001287,00000-0,17430-2,999,101.7468,281.5329,0429549,315.8149,40.9395,13.29560530,52359
32312,98.7753,12,.8018 013497,36.3138,28.8966,3.913550,8096,99025CX,24281.9,046211,.0001497,00000-,90198-2 0,999
32314,99025CXF,24,281.42374957,.00035505,00000-0,48771-2,999,98.8887,339.9532,0179370,67.9400,294.0744,14.67690290,91076
32315,00.7753,9,.0926 022959,95.8881,66.8477,3.659095,5187,99025CX,24283.8,423052,.0001040,00000-,30027-2 0,999
32317,99025CXJ,24,033.44120999,.00010726,00000-0,29527-2,999,97.9953,261.0406,0121566,256.7154,102.0456,14.42764476,54090
32318,97.2851,76,.8193 000539,32.9507,27.2074,5.378989,3784,99025CX,23328.5,644555,.0025880,00000-,48435-2 0,999
32320,99025CXM,24,283.09625934,.00015950,00000-0,58598-2,999,100.3656,48.5828,0060401,169.3523,190.8949,14.31765310,56013
32321,97.0882,81,.9412 003782,197.6899,77.4423,5.127307,4132,99025CX,24283.1,041872,.0000324,00000-,40571-2 0,999
32323,99025CXQ,24,280.92480550,.00011607,00000-0,83632-2,999,98.5534,89.4154,0164540,327.0945,32.0055,13.90632648,86788
32324,99.5507,53,.4415 005236,129.6386,30.9419,4.078697,7936,99025CX,22275.5,444591,.0000737,00000-,20516-2 0,999
32326,99025CXT,24,282.39111251,.00008995,00000-0,62719-2,999,98.4434,256.9443,0390016,208.3987,149.5405,13.67811796,57295
32327,98.8353,64,.0656 003350,003.3464,05.0383,5.900005,3375,99025CX,13292.9,399429,.0058912,00000-,66823-2 0,999
32329,99025CXW,22,043.57500756,.00001545,00000-0,72895-3,999,99.9364,15.3558,0051672,233.1970,126.4456,14.20939023,37996
32330,98.0357,15,.2768 017550,344.6337,14.9543,4.030396,5285,99025CX,24283.5,407422,.0004573,00000-,13714-1 0,999
32332,99025CXZ,24,282.89195905,.00010910,00000-0,57854-2,999,99.1663,333.3615,0296063,49.1313,313.5102,13.93701548,87142
32333,97.8587,73,.7095 011829,164.5326,95.9508,4.017797,3042,99025CY,24284.0,074140,.0000250,00000-,16818-2 0,999
32335,99025CYC,11,312.79365446,.00105336,00000-0,64070-2,999,098.9744,148.9620,0168730,253.9883,112.2575,14.98845251,23748
32336,98.9945,05,.8822 013904,32.0357,28.7671,4.354698,0286,99025CY,24218.1,236493,.0000957,00000-,10449-1 0,999
32338,99025CYF,24,282.34374772,.00099172,00000-0,27906-1,999,98.9134,143.5705,0060174,155.5425,204.8640,14.44136254,58906
32339,98.5976,04,.7914 004298,275.5917,84.0366,4.336273,5085,99025CY,24283.6,022278,.0002555,00000-,57232-2 0,999
32341,99025CYJ,12,113.14074308,.00217319,00000-0,28188-2,999,100.1291,339.5590,0100863,130.6605,234.1219,15.52245508,26529
32342,98.6887,99,.0798 000870,123.3309,8.1669,4.131069,7655,99025CY,24281.7,477569,.0000493,00000-,21383-2 0,999
32344,99025CYM,23,082.13693725,.00234620,00000-0,47729-2,999,100.3052,34.7275,0054127,86.5901,274.1527,15.43835036,86018
32345,98.4148,04,.8029 025498,39.5651,22.3942,4.290385,2305,99025CY,22247.3,748017,.0000177,00000-,13632-2 0,999
32347,99025CYQ,12,062.14860973,.01223114,00000-0,65744-2,999,099.0893,303.4677,0062679,173.9105,186.8741,15.74611738,25374
32348,99.0186,13,.5322 011766,238.7179,47.8932,5.132759,5772,99025CY,14123.6,685529,.0067883,00000-,20522-1 0,999
32350,99025CYT,24,282.94141062,.00020519,00000-0,34035-2,999,98.2874,329.7121,0289310,176.9071,183.4000,14.46143859,91299
32351,98.9867,52,.7755 005020,82.6972,77.9981,5.569797,0678,99025CY,24283.4,700838,.0000516,00000-,15162-2 0,999
32353,99025CYW,24,276.76219841,.00014740,00000-0,96308-2,999,98.9136,96.9996,0132965,329.8569,29.4990,13.98062473,57087
32354,02.9249,20,.8697 018772,9.4836,50.9791,4.198247,1334,99025CY,24283.6,246029,.0005735,00000-,11030-1 0,999
32356,99025CYZ,24,281.44296632,.00012876,00000-0,83813-2,999,102.4891,340.4494,0130627,339.5489,20.0459,13.98541575,88046
32357,98.9226,45,.6869 052507,251.2762,93.0779,3.607224,0852,99025CZ,12207.9,637618,.0052004,00000-,83321-2 0,999
32359,99025CZC,14,098.55687990,.08572076,00000-0,52933-1,999,102.1931,229.6329,0051561,285.7042,073.8517,15.70372520,35979
32360,98.1217,44,.2856 024832,79.8830,83.0245,3.922103,8813,99025CZ,24273.5,991806,.0001622,00000-,49596-2 0,999
32362,99025CZF,24,284.15022958,.00011296,00000-0,11344-1,999,99.8321,244.3776,0285838,291.2525,65.8312,13.61224819,85310
32363,98.3211,91,.6873 015217,168.9786,91.4834,5.012744,1226,99025CZ,24278.8,523393,.0001862,00000-,97691-2 0,999
32365,99025CZJ,11,321.40882119,.05166542,00000-0,13431+0,999,095.1879,295.7523,0110164,075.5928,286.8795,15.28986162,21474
32366,96.7637,43,.6046 014523,114.2351,47.4080,4.104900,7128,99025CZ,11274.9,688984,.0008157,+00000-,+49811-2 0,999
32368,99025CZM,24,134.27636693,.00011954,00000-0,58270-2,999,97.8312,300.8313,0274143,107.3568,255.7780,14.00435745,84233
32369,98.3754,87,.6885 043363,243.6489,75.0900,3.633897,2213,99025CZ,21241.4,515436,.0009464,00000-,17577-2 0,999
32371,99025CZQ,22,243.87781544,.00006565,00000-0,10634-2,999,99.2683,114.3537,0094780,101.8182,259.3668,14.68671338,47602
32372,97.3060,77,.2435 046795,81.8433,83.5489,3.326912,4379,07058A,24283.4,351970,.0000011,00000-,00000-0 0,999
32374,07058B,24,283.82785823,.00061368,73544-6,18493-2,999,46.1187,29.5004,6164753,60.7047,346.7548,3.87008877,757
32375,10.5076,30,.0594 024897,202.1763,60.8364,1.044301,6404,07059A,24284.1,012489,.0000292,00000-,37333-3 0,999
32377,07059B,08,044.80990222,.10841513,33879-5,12323-3,999,098.4209,247.9397,0027895,053.1731,308.2108,16.47841907,1052
32379,60.7594,63,.4078 494193,278.0836,30.8299,5.774653,0560,07003D,07347.9,154898,.3050223,-12238-,35596-2 0,999
32381,07003E,07,355.40671531,.26404419,-39289-4,11208-2,999,024.3802,142.6177,1109527,214.2141,175.9209,13.91140726,302
32382,98.5811,88,.9299 000114,89.9207,70.2107,4.299858,7817,07061B,07350.2,073580,.1002027,14458-,14381-3 0,999
32384,07062A,24,283.32565565,.00000002,00000-0,00000-0,999,55.5442,298.8198,0028059,157.8600,221.6116,2.00553541,12316
32385,39.7515,76,.8593 010944,164.1083,42.2127,6.303874,6773,07062C,08099.4,861318,.1874929,-37565-,23075-3 0,999
32387,07063A,24,283.84414000,.00000080,00000-0,00000-0,999,10.1826,46.6226,0011237,102.4709,238.3739,0.99061171,6137
32388,1.0030,88,.1517 000209,124.2564,26.7461,1.002726,6164,07063C,24283.6,006782,.0000002,00000-,12526-2 0,999
32390,07063D,24,284.04930272,.00000627,00000-0,96218-2,999,5.9888,38.7915,7157391,130.7197,324.1136,2.26820622,13872
32391,51.6414,89,.5202 000884,002.4069,55.2607,5.792369,855,07064B,07360.7,116444,.0001501,+00000-,+90053-4 0,999
32393,07065A,24,283.61646851,.00000024,00000-0,00000+0,999,64.3185,212.6995,0001906,62.3798,111.8773,2.13101288,13068
32394,64.3221,12,.7078 002473,356.5103,3.4913,2.131150,3061,07065C,24283.6,920253,.0000002,00000-,00000-0 0,999
32396,07065D,24,281.67688156,.00000033,00000-0,00000-0,999,64.3240,212.1433,0034197,188.9480,354.4477,2.13392427,13080
32397,64.7764,57,.8318 001515,284.3896,77.0511,6.519333,0019,07065F,24284.1,705138,.0000018,00000-,89011-3 0,999
32399,07065G,24,283.48585425,.00000113,00000-0,83861-3,999,65.2263,351.5389,5639958,283.7763,22.2314,4.24978311,25978
32404,5.0089,33,.2964 000221,165.5629,24.9068,1.002702,6132,08001B,24283.7,174767,.0000001,00000-,-13152-2 0,999
32406,99025CZS,21,263.47083601,.04362854,30583-5,17010-2,999,98.3263,264.3044,0003842,150.1644,209.9864,16.23937382,77343
32407,98.4636,45,.3328 005420,324.9652,34.8042,5.639920,4301,99025CZ,15145.1,706927,.0000864,00000-,14067-2 0,999
32409,99025CZV,24,283.01662478,.00036497,00000-0,74865-2,999,99.5520,8.9399,0051115,16.3717,157.1950,14.59722792,90238
32410,97.7946,40,.5978 006140,98.8128,62.0064,5.176843,0585,99025CZ,24280.1,362842,.0000338,00000-,18497-2 0,999
32412,99025CZY,09,177.68115178,.00001109,00000-0,31886-3,999,98.2446,128.3054,0256544,261.6721,94.8246,14.29378516,8830
32413,99.1766,20,.0005 002807,101.1468,59.2969,5.996847,3372,99025DA,24284.0,522335,.0000998,00000-,51448-2 0,999
32415,99025DAB,09,324.32807041,.01748293,17011-2,44705-2,999,096.5112,159.6681,0033321,070.1458,316.7735,15.94709278,10938
32416,00.8252,03,.7856 024207,269.7457,15.4985,3.644363,5391,99025DA,15009.5,865674,.0125260,00000-,17611-1 0,999
32418,99025DAE,24,126.60966221,.00004129,00000-0,26081-2,999,98.2267,53.1457,0250395,250.0313,107.3723,13.90329178,83061
32419,97.8949,63,.6491 028845,192.5542,66.8339,4.078314,7522,99025DA,14123.6,685529,.0067883,00000-,20522-1 0,999
32421,99025DAH,13,311.68976981,+.00025022,+00000-0,+42949-2,999,097.8277,106.2654,0160051,059.3893,302.2981,14.60539291,31774
32422,97.8004,11,.8514 030407,76.6796,86.8085,3.969240,7134,99025DA,13359.8,959812,.0000012,+00000-,+00000-0 0,999
32424,99025DAL,14,304.57200352,.00055947,00000-0,96646-2,999,98.8402,64.6213,0079592,220.9746,198.2082,14.66059410,38054
32425,96.7127,70,.9285 023804,154.7279,06.5773,4.150312,7166,99025DA,11284.4,345555,.0000240,00000-,24138-2 0,999
32427,99025DAP,17,237.77311365,.00010786,00000-0,89727-3,999,96.7643,231.7554,0027771,266.4936,93.3112,14.98531309,51765
32428,99.0014,59,.5398 008526,72.8102,86.2620,4.472963,1960,99025DA,23107.5,413113,.0001302,00000-,59789-2 0,999
32430,99025DAS,24,279.43195386,.00006687,00000-0,48957-2,999,98.7093,339.1014,0383039,338.6222,19.9288,13.66410675,85276
32431,99.5497,49,.7479 007123,37.1332,26.3457,4.207188,5905,99025DA,24283.8,204650,.0002392,00000-,56843-2 0,999
32433,99025DAV,24,209.71432436,.06432634,00000-0,30295-1,999,98.1769,201.7042,0041372,203.3324,156.6063,15.77791232,86465
32434,98.4177,30,.4580 010325,249.5708,29.5044,5.954029,1593,99025DA,22285.3,912782,.0009908,00000-,37434-2 0,999
32436,99025DAY,11,112.51697009,.00116165,00000-0,61897-2,999,097.6123,012.6348,0188279,070.9933,292.6548,15.00754871,20183
32437,99.4427,1,.6259 007108,178.4594,81.6831,4.546735,4306,99025DB,22255.7,134153,.0000460,00000-,14527-2 0,999
32439,99025DBB,14,035.46659900,+.00029122,+00000-0,+93705-3,999,097.8042,267.9228,0061571,081.8006,039.3590,15.30319573,01828
32440,99.1512,59,.3904 033375,116.4067,47.1733,3.570031,4711,99025DB,24130.1,793792,.0000864,00000-,41076-2 0,999
32442,99025DBE,11,293.19552537,+.00017567,+00000-0,+52546-2,999,098.8054,286.3566,0254386,093.8865,195.7798,14.25849233,22178
32443,02.1193,37,.8146 007982,57.0978,03.7837,4.265998,1573,99025DB,23061.2,196922,.0011184,00000-,20284-1 0,999
32445,99025DBH,22,069.16810916,.00238767,00000-0,60346-2,999,99.3337,141.8409,0012901,195.7434,164.3405,15.38754999,52797
32446,98.6571,39,.8864 004681,304.6229,58.9185,5.762569,4161,99025DB,24281.3,783578,.0000122,00000-,90230-3 0,999
32448,99025DBL,22,245.88549979,.00005944,00000-0,14038-2,999,98.9632,119.5830,0027134,56.7786,7.1528,14.54359307,77822
32449,99.2663,30,.4816 034613,208.1092,47.0464,3.720296,8538,99025DB,24208.7,139087,.0000621,00000-,35373-2 0,999
32451,99025DBP,24,261.57211364,.00035397,00000-0,28595-1,999,99.9485,208.2160,0197436,293.3455,64.7034,13.81449902,86177
32452,98.4466,73,.6037 008111,358.7365,05.2073,5.020694,0905,99025DB,24281.4,351875,.0000502,00000-,32581-2 0,999
32454,99025DBS,24,282.31315054,.00330851,00000-0,86040-1,999,98.4101,295.0441,0217356,288.8896,68.8837,14.34603297,2900
32455,01.7291,58,.5138 025794,121.6996,40.9578,3.863810,8452,99025DB,24283.7,273086,.0000489,00000-,65932-2 0,999
32457,99025DBV,24,267.33469287,.00002190,00000-0,30748-2,999,100.1489,308.9914,0421383,299.0092,56.9416,13.27342650,48037
32458,99.0319,59,.3026 004246,234.4829,25.2400,4.510182,1524,99025DB,24282.7,576269,.0002434,00000-,58545-2 0,999
32460,99025DBY,24,283.51174341,.00004823,00000-0,35750-2,999,98.0007,122.7751,0189127,241.8744,116.3191,13.87434047,59296
32461,98.3593,87,.1375 023424,191.9537,23.3214,3.709848,1404,99025DC,08047.0,928821,.0131870,00000-,44506-1 0,999
32463,99025DCB,12,120.52947749,.00635862,00000-0,41189-2,999,103.2513,009.8016,0059834,122.2772,261.7010,15.71882809,27352
32464,97.4087,32,.6793 014918,220.7028,38.2960,4.767818,4417,99025DC,11314.2,125923,.0025262,00000-,66674-2 0,999
32466,99057RA,15,059.76529498,.01021987,00000-0,13786-1,999,098.1119,044.6831,0024360,115.5751,244.8582,15.57400394,38287
32467,98.3314,47,.9279 000455,281.5813,78.4892,4.911861,4959,99057RC,22145.6,635686,.0358166,12572-,17067-1 0,999
32469,99057RD,12,334.17014041,.00010668,00000-0,28807-2,999,98.2276,307.8508,0010892,137.8300,225.3659,14.47955305,27447
32470,98.3037,63,.6402 000313,243.3936,16.6973,5.143335,7292,86073E,10012.8,761049,.0793451,00000-,68584-1 0,999
32472,86073F,10,087.29264267,.03455658,00000-0,55865-1,999,099.6969,205.2597,0027513,268.7125,100.5692,15.48555303,13329
